id,cell_type,ctrl_ids,curator,disease_name,do_id,geo_id,organism,pert_ids,platform,umls_cui,version
dz:870,Biceps biopsies,GSM947461|GSM947462|GSM947463|GSM947464|GSM947465|GSM947466|GSM947467|GSM947468|GSM947469|GSM947470,cadimo,"Pompe disease, infantile-onset form",,GSE38680,human,GSM947471|GSM947472|GSM947473|GSM947474|GSM947475|GSM947476|GSM947477|GSM947478|GSM947479,GPL570,C0342751,1.0
dz:241,Peripheral blood mononuclear cell,GSM12601|GSM12602|GSM12603|GSM12604|GSM12605|GSM12606,Joel.Dudley,pulmonary hypertension,DOID:6432,GSE703,human,GSM12587|GSM12588|GSM12589|GSM12590|GSM12591|GSM12592|GSM12593|GSM12594|GSM12595|GSM12596|GSM12597|GSM12598|GSM12599|GSM12600,GPL80,C0020542,1.0
dz:398,Hepatic Tissue,GSM87316|GSM87317|GSM93633|GSM93634|GSM93651|GSM93652|GSM93653|GSM93654|GSM93657|GSM93998|GSM93999|GSM94000|GSM94001,Joel.Dudley,Adenovirus infection,,GSE4128,mouse,GSM86643|GSM87306|GSM87307|GSM87308|GSM87309|GSM87310|GSM87311|GSM87312|GSM87313|GSM87314|GSM87315|GSM93655|GSM93656|GSM93658|GSM93659|GSM93660,GPL3222,C0001486,1.0
dz:300,Hepatic Tissue,GSM37397|GSM37398|GSM37399,Joel.Dudley,hepatocellular carcinoma,DOID:684,GSE2127,mouse,GSM37388|GSM37389|GSM37390|GSM37394|GSM37395|GSM37396|GSM37400|GSM37401|GSM37402,GPL339,C0019204,1.0
dz:396,Muscle - Striated (Skeletal) (MMHCC),GSM49433|GSM49435|GSM49437,Joel.Dudley,Neurogenic Muscular Atrophy,,GSE2566,rat,GSM49432|GSM49434|GSM49436,GPL341,C0270948,1.0
dz:909,Monocytes - Heterozygous FH,GSM140244|GSM140245|GSM140246|GSM140247|GSM140248|GSM140249|GSM140250|GSM140251|GSM140252|GSM140253|GSM140254|GSM140255|GSM140256,cadimo,familial hypercholesterolemia,DOID:13810,GSE6054,human,GSM140232|GSM140236|GSM140239|GSM140240|GSM140241|GSM140257,GPL570,C0020445,1.0
dz:908,T lymphocytes - Homozygous FH,GSM141552|GSM141553|GSM141554|GSM141555|GSM141556|GSM141557|GSM141558|GSM141559|GSM141560|GSM141561|GSM141562|GSM141563|GSM141564,cadimo,familial hypercholesterolemia,DOID:13810,GSE6088,human,GSM141544|GSM141545|GSM141547,GPL570,C0020445,1.0
dz:907,T lymphocytes - Heterozygous FH,GSM141552|GSM141553|GSM141554|GSM141555|GSM141556|GSM141557|GSM141558|GSM141559|GSM141560|GSM141561|GSM141562|GSM141563|GSM141564,cadimo,familial hypercholesterolemia,DOID:13810,GSE6088,human,GSM141543|GSM141546|GSM141548|GSM141549|GSM141550|GSM141551|GSM141566,GPL570,C0020445,1.0
dz:905,Glomeruli,GSM517369|GSM517370|GSM517371|GSM517372,cadimo,nephrosclerosis,DOID:11664,GSE20602,human,GSM517355|GSM517356|GSM517357|GSM517358|GSM517359|GSM517360|GSM517361|GSM517362|GSM517363|GSM517364|GSM517365|GSM517366|GSM517367|GSM517368,GPL96,C0027719,1.0
dz:904,Peripheral blood mononuclear cells,GSM389705|GSM389707|GSM389709|GSM389710|GSM389712|GSM389713|GSM389715|GSM389718|GSM389720|GSM389723|GSM389725|GSM389728|GSM389729|GSM389732|GSM389734,cadimo,rheumatoid arthritis,DOID:7148,GSE15573,human,GSM389703|GSM389704|GSM389706|GSM389708|GSM389711|GSM389714|GSM389716|GSM389717|GSM389719|GSM389721|GSM389722|GSM389724|GSM389726|GSM389727|GSM389730|GSM389731|GSM389733|GSM389735,GPL6102,C0003873,1.0
dz:903,Fibroblast cell lines - 3 years,GSM418744|GSM418748|GSM418752,cadimo,Williams-Beuren syndrome,DOID:1928,GSE16715,human,GSM418755|GSM418756|GSM418759,GPL570,C0175702,1.0
dz:392,Mammary Gland Tissue,GSM22453|GSM22458|GSM22465|GSM22466|GSM22468|GSM22469|GSM22471|GSM22472|GSM22474|GSM22476|GSM22477|GSM22478|GSM22481|GSM22484|GSM22485|GSM22487|GSM22488|GSM22489|GSM22490|GSM22492|GSM22493|GSM22494|GSM22497|GSM22498|GSM22501|GSM22502|GSM22503|GSM22504|GSM22505|GSM22506|GSM22507|GSM22508,Joel.Dudley,breast cancer,DOID:1612,GSE1379,human,GSM22449|GSM22450|GSM22451|GSM22452|GSM22454|GSM22455|GSM22456|GSM22457|GSM22459|GSM22460|GSM22461|GSM22462|GSM22463|GSM22464|GSM22467|GSM22470|GSM22473|GSM22475|GSM22479|GSM22480|GSM22482|GSM22483|GSM22486|GSM22491|GSM22495|GSM22496|GSM22499|GSM22500,GPL1223,C0006142,1.0
dz:515,lymphoblastoid cells,GSM176601|GSM176602|GSM176604|GSM176605|GSM176607|GSM176608|GSM176609|GSM176610|GSM176612|GSM176613|GSM176614|GSM176615|GSM176617|GSM176618|GSM176619,vcogliani,fragile X syndrome,DOID:14261,GSE7329,human,GSM176505|GSM176506|GSM176507|GSM176508|GSM176509|GSM176510|GSM176535|GSM176570|GSM176575|GSM176579|GSM176583|GSM176586|GSM176589|GSM176592|GSM176594,GPL1708,C0016667,1.0
dz:418,Renal Tissue,GSM52495|GSM52496|GSM52497,Joel.Dudley,nephroblastoma,DOID:2154,GSE2712,human,GSM52463|GSM52464|GSM52465|GSM52466|GSM52467|GSM52468|GSM52469|GSM52470|GSM52471|GSM52472|GSM52473|GSM52474|GSM52475|GSM52476|GSM52477|GSM52478|GSM52479|GSM52480,GPL96,C0027708,1.0
dz:389,CNS - Spinal Cord (MMHCC),GSM99330|GSM99331,Joel.Dudley,amyotrophic lateral sclerosis,DOID:332,GSE4390,mouse,GSM99332|GSM99334,GPL81,C0002736,1.0
dz:246,Testis,GSM31728|GSM31729|GSM31803,Joel.Dudley,testicular cancer,DOID:2998,GSE1818,human,GSM31732|GSM33595|GSM33942|GSM33943|GSM33944|GSM33945|GSM33946|GSM33947|GSM33948|GSM33949|GSM33950|GSM33951|GSM33952|GSM33953|GSM33954|GSM34070|GSM34071|GSM34072|GSM34074|GSM34214|GSM34216|GSM34217|GSM34218,GPL885,C0153594,1.0
dz:230,Hepatic Tissue,GSM13431|GSM13435|GSM13439|GSM13441,Joel.Dudley,autoimmune hepatitis,DOID:2048,GSE867,mouse,GSM13436|GSM13437|GSM13438|GSM13440,GPL81,C0241910,1.0
dz:239,Intestinal Epithelium,GSM37929|GSM37935|GSM37941,Joel.Dudley,parasitic protozoa infectious disease,DOID:2789,GSE2077,human,GSM37930|GSM37931|GSM37932|GSM37933|GSM37934|GSM37936|GSM37937|GSM37938|GSM37939|GSM37940|GSM37943|GSM37944|GSM37945|GSM37946|GSM37947,GPL8300,C0033740,1.0
dz:238,Pancreas,GSM46987|GSM46988|GSM46989,Joel.Dudley,type 2 diabetes mellitus,DOID:9352,GSE2470,rat,GSM46980|GSM46981|GSM46982,GPL341,C0011860,1.0
dz:410,Muscle - Striated (Skeletal) (MMHCC),GSM17206|GSM17207|GSM17208|GSM17209|GSM17210,Joel.Dudley,Duchenne muscular dystrophy,DOID:11723,GSE1472,mouse,GSM24806|GSM24807|GSM24808|GSM24809|GSM24810,GPL32,C0013264,1.0
dz:70,Fibroblast,GSM67322|GSM67323,Joel.Dudley,Hypoxia,,GSE3195,mouse,GSM67324|GSM67325,GPL339,C0242184,1.0
dz:74,T lymphocyte,GSM135270|GSM135271|GSM135272|GSM135273|GSM135274|GSM135275|GSM135276|GSM135277,Joel.Dudley,"Leukemia, Chronic T-Cell",,GSE5788,human,GSM135264|GSM135265|GSM135266|GSM135267|GSM135268|GSM135269,GPL96,C2363142,1.0
dz:75,Myocardial tissue,GSM106378|GSM106379,Joel.Dudley,Heart Injury,,GSE4710,mouse,GSM106380|GSM106381|GSM106382|GSM106383|GSM106384|GSM106385,GPL339,C0018805,1.0
dz:76,Gastric Tissue,GSM400206|GSM400208|GSM400210|GSM400212|GSM400214|GSM400220|GSM400226|GSM400227|GSM400228|GSM400230|GSM400232|GSM400240|GSM400241|GSM400242|GSM400246|GSM400251|GSM400252|GSM400258,Joel.Dudley,gastrointestinal stromal tumor,DOID:9253,GSE15966,human,GSM400216|GSM400218|GSM400222|GSM400224|GSM400234|GSM400236|GSM400238|GSM400245|GSM400248|GSM400255,GPL1708,C0238198,1.0
dz:77,Aorta Smooth Muscle Tissue,GSM26750|GSM26756|GSM26762|GSM26763|GSM26764|GSM26781|GSM26782|GSM26783|GSM26784|GSM26785|GSM26795|GSM26796|GSM26797|GSM26798|GSM26799,Joel.Dudley,atherosclerosis,DOID:1936,GSE1560,mouse,GSM26765|GSM26766|GSM26767|GSM26768|GSM26774|GSM26775|GSM26776|GSM26777|GSM26791|GSM26792|GSM26793|GSM26794,GPL891,C0004153,1.0
dz:95,Megakaryocyte,GSM45786|GSM45787|GSM45790|GSM45791,Joel.Dudley,megakaryocytic leukemia,DOID:8761,GSE2433,mouse,GSM45788|GSM45789|GSM45792|GSM45793|GSM45794|GSM45795,GPL1261,C0023462,1.0
dz:92,T lymphocyte,GSM108093|GSM108094|GSM108095,Joel.Dudley,Simian Acquired Immune Deficiency Syndrome,,GSE4785,human,GSM108096|GSM108097|GSM108098,GPL570,C0080151,1.0
dz:129,Dorsal Root Ganglia,GSM50750|GSM50751|GSM50752|GSM50753|GSM50754|GSM50755|GSM50756,Joel.Dudley,Neurological pain disorder,,GSE2636,rat,GSM50737|GSM50738|GSM50739|GSM50740|GSM50741|GSM50742|GSM50743|GSM50744|GSM50745|GSM50746|GSM50747|GSM50748|GSM50749,GPL85,C0423704,1.0
dz:128,Leukocyte - Lymphocyte - B-Lymphocyte - Plasma Cell (MMHCC),GSM11437|GSM11438|GSM11439|GSM11440|GSM11441|GSM11442|GSM11443|GSM11444|GSM11445|GSM11446|GSM11447|GSM11448|GSM11449|GSM11450|GSM11451|GSM11452|GSM11453|GSM11454|GSM11455|GSM11456|GSM11457|GSM11458|GSM11459|GSM11460|GSM11461|GSM11462|GSM11463|GSM11464|GSM11465|GSM11466|GSM11467|GSM11468|GSM11469|GSM11470|GSM11471|GSM11472,Joel.Dudley,Osteolysis,,GSE755,human,GSM11473|GSM11474|GSM11475|GSM11476|GSM11477|GSM11478|GSM11479|GSM11480|GSM11481|GSM11482|GSM11483|GSM11484|GSM11485|GSM11486|GSM11487|GSM11488|GSM11489|GSM11490|GSM11491|GSM11492|GSM11493|GSM11494|GSM11495|GSM11496|GSM11497|GSM11498|GSM11499|GSM11500|GSM11501|GSM11502|GSM11503|GSM11504|GSM11505|GSM11506|GSM11507|GSM11508|GSM11509|GSM11510|GSM11511|GSM11512|GSM11513|GSM11514|GSM11515|GSM11516|GSM11517|GSM11518|GSM11519|GSM11520|GSM11521|GSM11522|GSM11523|GSM11524|GSM11525|GSM11526|GSM11527|GSM11528|GSM11529|GSM11530|GSM11531|GSM11532|GSM11533|GSM11534|GSM11535|GSM11536|GSM11537|GSM11538|GSM11539|GSM11540|GSM11541|GSM11542|GSM11543|GSM11544|GSM11545|GSM11546|GSM11547|GSM11548|GSM11549|GSM11550|GSM11551|GSM11552|GSM11553|GSM11554|GSM11555|GSM11556|GSM11557|GSM11558|GSM11559|GSM11560|GSM11561|GSM11562|GSM11563|GSM11564|GSM11565|GSM11566|GSM11567|GSM11568|GSM11569|GSM11570|GSM11571|GSM11572|GSM11573|GSM11574|GSM11575|GSM11576|GSM11577|GSM11578|GSM11579|GSM11580|GSM11581|GSM11582|GSM11583|GSM11584|GSM11585|GSM11586|GSM11587|GSM11588|GSM11589|GSM11590|GSM11591|GSM11592|GSM11593|GSM11594|GSM11595|GSM11596|GSM11597|GSM11598|GSM11599|GSM11600|GSM11601|GSM11602|GSM11603|GSM11604|GSM11605|GSM11606|GSM11607|GSM11608|GSM11609,GPL8300,C0029435,1.0
dz:699,Pancreatic tumor cells (bitransgenic Pdx1-cre/Kras*A MICE) and Pancreatic cells (WT MICE),GSM1298160|GSM1298161|GSM1298162|GSM1298163|GSM1298164,cadimo,pancreatic ductal adenocarcinoma,DOID:3498,GSE53659,mouse,GSM1298154|GSM1298155|GSM1298156|GSM1298157|GSM1298158|GSM1298159,GPL1261,C1335302,1.0
dz:698,Pancreas (Advanced stage of murine PDAC and Control pancreas),GSM1504087|GSM1504088|GSM1504089,cadimo,pancreatic ductal adenocarcinoma,DOID:3498,GSE61412,mouse,GSM1504090|GSM1504091|GSM1504092,GPL6246,C1335302,1.0
dz:693,CD19+ B cells,GSM260887|GSM260890|GSM260892|GSM260895|GSM260898|GSM260901|GSM260904|GSM260907|GSM260910,candicek,systemic lupus erythematosus,DOID:9074,GSE10325,human,GSM260915|GSM260917|GSM260920|GSM260923|GSM260926|GSM260928|GSM260931|GSM260934|GSM260937|GSM260940|GSM260943|GSM260946|GSM260949|GSM260951,GPL96,C0024141,1.0
dz:122,Synovial Membrane,GSM29441|GSM29442,Joel.Dudley,Acute arthritis,,GSE2178,mouse,GSM29437|GSM29438,GPL1406,C0263678,1.0
dz:385,Intestine - Small Intestine - Duodenum (MMHCC),GSM29297|GSM29298,Joel.Dudley,duodenum cancer,DOID:10021,GSE2178,mouse,GSM29270|GSM29271,GPL1406,C0153426,1.0
dz:384,Myocardial tissue,GSM94831|GSM94854|GSM94855|GSM94870,Joel.Dudley,Viral cardiomyopathy,,GSE4172,human,GSM94836|GSM94837|GSM94838|GSM94839|GSM94840|GSM94841|GSM94842|GSM94843,GPL570,C0264797,1.0
dz:340,Nucleus Accumbens,GSM93813|GSM93814|GSM93815|GSM93816,Joel.Dudley,cocaine dependence,DOID:9975,GSE3016,rat,GSM93821|GSM93822|GSM93823|GSM93824,GPL88,C0600427,1.0
dz:342,Hippocampus,GSM19316|GSM19318|GSM19320|GSM19334|GSM19336|GSM19338,Joel.Dudley,Generalized seizures,,GSE1156,rat,GSM19344|GSM19345|GSM19346|GSM19347|GSM19348|GSM19349,GPL85,C0234533,1.0
dz:347,Umbilical vein,GSM103452|GSM104474|GSM104475|GSM104476|GSM104477|GSM104478,Joel.Dudley,Meningococcal infection,,GSE4646,human,GSM104479|GSM104480|GSM104481|GSM104482|GSM104483|GSM104484|GSM104485|GSM104486|GSM104487|GSM104488|GSM104489|GSM104490|GSM104491|GSM104492|GSM104493|GSM104494|GSM104495,GPL96,C0025303,1.0
dz:346,Muscle - Striated (Skeletal) (MMHCC),GSM28550|GSM28551|GSM28552|GSM28559|GSM28560|GSM28561,Joel.Dudley,type 1 diabetes mellitus,DOID:9744,GSE1659,mouse,GSM28553|GSM28554|GSM28555|GSM28556|GSM28557|GSM28558,GPL81,C0011854,1.0
dz:482,bone marrow,GSM1076976|GSM1076977|GSM1076978,MicrotaskManic,leukemia,DOID:1240,GSE44025,mouse,GSM1076979|GSM1076980|GSM1076981,GPL1261,C0023418,1.0
dz:483,pancreas,GSM463724|GSM463728|GSM463732|GSM463736|GSM463740|GSM463744,MicrotaskManic,pancreatic cancer,DOID:1793,GSE18670,human,GSM463723|GSM463727|GSM463731|GSM463735|GSM463739|GSM463743,GPL570,C0153463,1.0
dz:480,embryonic tissue,GSM257052|GSM257054|GSM257056,mmluxy,Treacher Collins syndrome,DOID:2908,GSE10167,mouse,GSM257053|GSM257055|GSM257057,GPL1261,C0242387,1.0
dz:127,macrophage,GSM64988|GSM64989|GSM64990|GSM65007|GSM65008|GSM65009,Joel.Dudley,Infection by Yersinia enterocolitica,,GSE2973,mouse,GSM64995|GSM64996|GSM64997|GSM65001|GSM65002|GSM65003|GSM65013|GSM65014|GSM65015|GSM65019|GSM65020|GSM65021,GPL339,C0238528,1.0
dz:485,LNCaP,GSM969458|GSM969460|GSM969462,MicrotaskManic,prostate cancer,DOID:10283,GSE39452,human,GSM969459|GSM969461|GSM969463,GPL570,C0376358,1.0
dz:924,Colonic mucosa - Non-Inflamed,GSM240023|GSM240024|GSM240025|GSM240026|GSM240027,cadimo,ulcerative colitis,DOID:8577,GSE9452,human,GSM239723|GSM239725|GSM239726|GSM239727|GSM239729|GSM239730|GSM239731|GSM239732|GSM240022|GSM240028|GSM240029|GSM240030|GSM240031,GPL570,C0375359,1.0
dz:744,cerebral artery,GSM663769|GSM663770|GSM663771,cadimo,intracranial aneurysm,DOID:10941,GSE26969,human,GSM663772|GSM663773|GSM663774,GPL570,C0007766,1.0
dz:808,nasopharynx,GSM342152|GSM342153|GSM342154,garibr01,nasopharynx carcinoma,DOID:9261,GSE13597,human,GSM342157|GSM342158|GSM342159,GPL96,C0238301,1.0
dz:809,lymphoblastoid cells,GSM176604|GSM176605|GSM176607|GSM176608|GSM176609|GSM176610,garibr01,fragile X syndrome,DOID:14261,GSE7329,human,GSM176570|GSM176575|GSM176579|GSM176583|GSM176586|GSM176589,GPL1708,C0016667,1.0
dz:208,CNS - Spinal Cord (MMHCC),GSM25311|GSM25312,Joel.Dudley,anterior horn cell disease,DOID:4873,GSE1481,human,GSM25308|GSM25309|GSM25310,GPL96,C0154681,1.0
dz:209,CNS - Brain (MMHCC),GSM60118|GSM60119,Joel.Dudley,hypertension,DOID:10763,GSE2739,rat,GSM60122|GSM60123|GSM60124,GPL85,C0020538,1.0
dz:758,Colon,GSM155564|GSM155565|GSM155566|GSM155567,MicrotaskManic,Crohn's disease,DOID:8778,GSE6731,human,GSM155568|GSM155569|GSM155570|GSM155571|GSM155572|GSM155573|GSM155574,GPL8300,C0156146,1.0
dz:759,Colon,GSM155564|GSM155565|GSM155566|GSM155567,MicrotaskManic,ulcerative colitis,DOID:8577,GSE6731,human,GSM155592|GSM155593|GSM155594|GSM155595,GPL8300,C0375359,1.0
dz:275,Femur,GSM9011|GSM9028|GSM9034|GSM9050|GSM9056|GSM9063,Joel.Dudley,Bone fracture,,GSE594,rat,GSM9023|GSM9029|GSM9035|GSM9051|GSM9057|GSM9064,GPL85,C0016658,1.0
dz:757,Colon,GSM155564|GSM155565|GSM155566|GSM155567,MicrotaskManic,Crohn's disease,DOID:8778,GSE6731,human,GSM155575|GSM155576|GSM155577|GSM155578|GSM155579|GSM155580|GSM155581|GSM155582|GSM155583|GSM155584|GSM155585|GSM155586,GPL8300,C0156146,1.0
dz:754,Non-lesional skin,GSM372286|GSM372287|GSM372288|GSM372289|GSM372290|GSM372291|GSM372292|GSM372293|GSM372294|GSM372295|GSM372296|GSM372297|GSM372298|GSM372299|GSM372300|GSM372301|GSM372302|GSM372303|GSM372304|GSM372305|GSM372306,cadimo,psoriasis,DOID:8893,GSE14905,human,GSM372307|GSM372309|GSM372311|GSM372313|GSM372315|GSM372317|GSM372319|GSM372321|GSM372323|GSM372326|GSM372328|GSM372330|GSM372332|GSM372335|GSM372337|GSM372339|GSM372341|GSM372343|GSM372345|GSM372347|GSM372349|GSM372351|GSM372353|GSM372355|GSM372357|GSM372359|GSM372361|GSM372363,GPL570,C0033860,1.0
dz:755,low-grade serous ovarian carcinomas (tumors from patients with matched border control),GSM1361625|GSM1361627|GSM1361629|GSM1361630|GSM1361633|GSM1361635|GSM1361637,Juliana,ovarian serous carcinoma,DOID:0050933,GSE56443,human,GSM1361624|GSM1361626|GSM1361628|GSM1361631|GSM1361632|GSM1361634|GSM1361636,GPL6244,,1.0
dz:752,chondrocytes monolayer culture,GSM413840|GSM413841|GSM413842,cadimo,osteoarthritis,DOID:8398,GSE16464,human,GSM413843|GSM413844|GSM413845,GPL570,C0157946,1.0
dz:753,Airway epithelial cells,GSM469508|GSM469513|GSM469515|GSM469516|GSM469517|GSM469519|GSM469521,cadimo,asthma,DOID:2841,GSE18965,human,GSM469509|GSM469510|GSM469511|GSM469512|GSM469514|GSM469518|GSM469520|GSM469522|GSM469523,GPL96,C0004096,1.0
dz:202,macrophage,GSM300398|GSM300399|GSM300400|GSM300401|GSM300402|GSM300403|GSM300404|GSM300405|GSM300406,Joel.Dudley,ankylosing spondylitis,DOID:7147,GSE11886,human,GSM300414|GSM300415|GSM300416|GSM300417|GSM300418|GSM300419|GSM300420|GSM300421,GPL570,C0038013,1.0
dz:203,Soleus Muscle,GSM63281|GSM63282,Joel.Dudley,type 2 diabetes mellitus,DOID:9352,GSE2899,mouse,GSM63283|GSM63284,GPL81,C0011860,1.0
dz:978,Sections from non-Basal Like Cancer specimens,GSM85513|GSM85514|GSM85515|GSM85516|GSM85517|GSM85518|GSM85519,cadimo,breast cancer,DOID:1612,GSE3744,human,GSM85493|GSM85494|GSM85495|GSM85496|GSM85497|GSM85498|GSM85499|GSM85500|GSM85501|GSM85502|GSM85503|GSM85504|GSM85505|GSM85506|GSM85507|GSM85508|GSM85509|GSM85510|GSM85511|GSM85512,GPL570,C1458155,1.0
dz:979,"Sections from sporadic, primary Basal Like Cancer specimens",GSM85513|GSM85514|GSM85515|GSM85516|GSM85517|GSM85518|GSM85519,cadimo,sporadic breast cancer,DOID:8029,GSE3744,human,GSM85473|GSM85474|GSM85475|GSM85476|GSM85477|GSM85478|GSM85479|GSM85480|GSM85481|GSM85482|GSM85483|GSM85484|GSM85485|GSM85486|GSM85487|GSM85488|GSM85489|GSM85490,GPL570,C1336076,1.0
dz:972,Skeletal muscle - Gastrocnemius - 7 months,GSM76361|GSM76362,cadimo,nemaline myopathy,DOID:3191,GSE3384,mouse,GSM76365|GSM76366,GPL81,C0206157,1.0
dz:970,Skeletal muscle - Tibialis Anterior - 7 months,GSM76375|GSM76376,cadimo,nemaline myopathy,DOID:3191,GSE3384,mouse,GSM76379|GSM76380,GPL81,C0206157,1.0
dz:971,Skeletal muscle - Tibialis Anterior - 10 months,GSM76377|GSM76378,cadimo,nemaline myopathy,DOID:3191,GSE3384,mouse,GSM76381|GSM76382,GPL81,C0206157,1.0
dz:976,Skeletal muscle - Diaphragm - 10 months,GSM76349|GSM76350,cadimo,nemaline myopathy,DOID:3191,GSE3384,mouse,GSM76353|GSM76354,GPL81,C0206157,1.0
dz:977,Skeletal muscle - Extensor digitorum longus - 7 months,GSM76355|GSM76356,cadimo,nemaline myopathy,DOID:3191,GSE3384,mouse,GSM76358|GSM76359,GPL81,C0206157,1.0
dz:974,Skeletal muscle - Plantaris - 7 months,GSM76369|GSM76370,cadimo,nemaline myopathy,DOID:3191,GSE3384,mouse,GSM76372|GSM76373,GPL81,C0206157,1.0
dz:806,endometrial cells,GSM1174408|GSM1174409|GSM1174411|GSM1174412|GSM1174413|GSM1174414|GSM1174415|GSM1174416,garibr01,polycystic ovary syndrome,DOID:11612,GSE48301,human,GSM1174428|GSM1174429|GSM1174431|GSM1174432|GSM1174433|GSM1174434|GSM1174435|GSM1174436,GPL6244,C0032460,1.0
dz:807,Skeletal Muscle,GSM1326549|GSM1326550|GSM1326551,garibr01,obesity,DOID:9970,GSE54917,mouse,GSM1326553|GSM1326554|GSM1326555,GPL11180,C0028754,1.0
dz:804,brain,GSM53440|GSM53441|GSM53442|GSM53443|GSM53444|GSM53445,garibr01,epilepsy syndrome,DOID:1826,GSE2880,rat,GSM53426|GSM53427|GSM53428|GSM53429|GSM53430,GPL1355,C0014544,1.0
dz:805,beta cells of pancreas,GSM771025|GSM771026|GSM771027,garibr01,diabetes mellitus,DOID:9351,GSE31150,mouse,GSM771022|GSM771023|GSM771024,GPL1261,C0011849,1.0
dz:802,Heart (from CVB3-infected females - day 10 postinfection),GSM863110|GSM863111|GSM863112,cadimo,acute myocarditis,DOID:3951,GSE35182,mouse,GSM863116|GSM863117|GSM863118,GPL6246,C0155686,1.0
dz:803,AT2 E/R positive BCP ALL cell line (following E/R -ETV6/RUNX1- knockdown),GSM734473|GSM734475,cadimo,precursor B lymphoblastic lymphoma/leukemia,DOID:7061,GSE29639,human,GSM734474|GSM734476,GPL570,C0862030,1.0
dz:800,Colon (DSS - induced colitis),GSM856807|GSM856808|GSM856809,cadimo,colitis,DOID:0060180,GSE34874,mouse,GSM856813|GSM856814|GSM856815,GPL6246,C0009319,1.0
dz:204,pancreatic islet,GSM41439|GSM41440|GSM41441|GSM41442|GSM41443|GSM41444|GSM41445|GSM41446,Joel.Dudley,type 1 diabetes mellitus,DOID:9744,GSE2254,mouse,GSM41447|GSM41448|GSM41449|GSM41450|GSM41451|GSM41452|GSM41453|GSM41454|GSM41455|GSM41456,GPL81,C0011854,1.0
dz:205,CNS - Brain - Cerebellum (MMHCC),GSM53371|GSM53374|GSM53377,Joel.Dudley,Gamma-hydroxybutyric acidaemia,,GSE2866,mouse,GSM53362|GSM53365|GSM53368,GPL81,C0268631,1.0
dz:206,Bone marrow stem cell,GSM103343|GSM103344|GSM103345|GSM103364|GSM103365|GSM103366|GSM103369|GSM103370|GSM103388|GSM103389|GSM103390,Joel.Dudley,MDS - Myelodysplastic syndrome,,GSE4619,human,GSM103346|GSM103347|GSM103348|GSM103349|GSM103350|GSM103351|GSM103352|GSM103353|GSM103354|GSM103355|GSM103356|GSM103357|GSM103358|GSM103359|GSM103360|GSM103361|GSM103362|GSM103363|GSM103367|GSM103368|GSM103371|GSM103372|GSM103373|GSM103374|GSM103375|GSM103376|GSM103377|GSM103378|GSM103379|GSM103380|GSM103381|GSM103382|GSM103383|GSM103384|GSM103385|GSM103386|GSM103387|GSM103391|GSM103392|GSM103393|GSM103394|GSM103395|GSM103396|GSM103397|GSM103398|GSM103399|GSM103400|GSM103401|GSM103402|GSM103403|GSM103404|GSM103405|GSM103406|GSM103407|GSM103408,GPL570,C0026986,1.0
dz:207,Skin tissue,GSM98884|GSM98885|GSM98886|GSM98890|GSM98891|GSM98892,Joel.Dudley,lymphedema,DOID:4977,GSE4333,mouse,GSM98887|GSM98888|GSM98889,GPL3506,C0024236,1.0
dz:200,Myocardial tissue,GSM34956|GSM34962|GSM34963|GSM34964|GSM34965|GSM34966|GSM34967|GSM34983|GSM34984|GSM34985|GSM34986|GSM34987,Joel.Dudley,myocardial infarction,DOID:5844,GSE1957,rat,GSM34950|GSM34951|GSM34952|GSM34953|GSM34954|GSM34955|GSM34971|GSM34972|GSM34973|GSM34974|GSM34975|GSM34976,GPL153,C0027051,1.0
dz:201,Lung Tissue,GSM76963|GSM76964|GSM76965,Joel.Dudley,severe combined immunodeficiency,DOID:627,GSE3414,mouse,GSM76966|GSM76967|GSM76968,GPL1261,C0085110,1.0
dz:361,Stomach,GSM51763|GSM51764|GSM51765|GSM51766|GSM51767|GSM51768|GSM51769|GSM51770,Joel.Dudley,stomach cancer,DOID:10534,GSE2685,human,GSM51771|GSM51772|GSM51773|GSM51774|GSM51775|GSM51776|GSM51777|GSM51778|GSM51779|GSM51780|GSM51781|GSM51782|GSM51783|GSM51784|GSM51785|GSM51786|GSM51787|GSM51788|GSM51789|GSM51790|GSM51791|GSM51792,GPL80,C0024623,1.0
dz:118,Pleura,GSM49604|GSM49605|GSM49606|GSM49607|GSM49608,Joel.Dudley,malignant pleural mesothelioma,DOID:7474,GSE2549,human,GSM49564|GSM49565|GSM49566|GSM49567|GSM49568|GSM49569|GSM49570|GSM49571|GSM49572|GSM49573|GSM49574|GSM49575|GSM49576|GSM49577|GSM49578|GSM49579|GSM49580|GSM49581|GSM49582|GSM49583|GSM49584|GSM49585|GSM49586|GSM49587|GSM49588|GSM49589|GSM49590|GSM49591|GSM49592|GSM49593|GSM49594|GSM49595|GSM49596|GSM49597|GSM49598|GSM49599|GSM49600|GSM49601|GSM49602|GSM49603,GPL96,C0812413,1.0
dz:119,Intestinal Epithelium,GSM6191|GSM6192|GSM6193|GSM6194|GSM6195|GSM6196,Joel.Dudley,Carcinoma in situ of small intestine,,GSE422,mouse,GSM6202|GSM6203|GSM6204|GSM6205|GSM6206,GPL81,C0686083,1.0
